Iteracao,Tempo(ns),Nome_Livro,Paradigma
571,1150517,MobyDick-217452,Serial
572,1430950,MobyDick-217452,Serial
573,1448546,MobyDick-217452,Serial
574,1503388,MobyDick-217452,Serial
575,1318354,MobyDick-217452,Serial
576,1289538,MobyDick-217452,Serial
577,1240639,MobyDick-217452,Serial
578,1422137,MobyDick-217452,Serial
579,1306227,MobyDick-217452,Serial
580,1195253,MobyDick-217452,Serial
581,1192608,MobyDick-217452,Serial
582,1323979,MobyDick-217452,Serial
583,1441542,MobyDick-217452,Serial
584,1299292,MobyDick-217452,Serial
585,1200840,MobyDick-217452,Serial
586,1201995,MobyDick-217452,Serial
587,1191076,MobyDick-217452,Serial
588,1194730,MobyDick-217452,Serial
589,1230758,MobyDick-217452,Serial
590,1218001,MobyDick-217452,Serial
591,1251766,MobyDick-217452,Serial
592,1671567,MobyDick-217452,Serial
593,1440552,MobyDick-217452,Serial
594,1447723,MobyDick-217452,Serial
595,1557558,MobyDick-217452,Serial
596,1515875,MobyDick-217452,Serial
597,1426276,MobyDick-217452,Serial
598,1234437,MobyDick-217452,Serial
599,1187893,MobyDick-217452,Serial
600,1201294,MobyDick-217452,Serial
601,1269854,MobyDick-217452,Serial
602,1542913,MobyDick-217452,Serial
603,1547086,MobyDick-217452,Serial
604,1472981,MobyDick-217452,Serial
605,1605599,MobyDick-217452,Serial
606,1520543,MobyDick-217452,Serial
607,1449232,MobyDick-217452,Serial
608,1651011,MobyDick-217452,Serial
609,1660820,MobyDick-217452,Serial
610,1585891,MobyDick-217452,Serial
611,1502280,MobyDick-217452,Serial
612,1607508,MobyDick-217452,Serial
613,1634430,MobyDick-217452,Serial
614,1435470,MobyDick-217452,Serial
615,1605578,MobyDick-217452,Serial
616,1537750,MobyDick-217452,Serial
617,1575166,MobyDick-217452,Serial
618,1574367,MobyDick-217452,Serial
619,1234037,MobyDick-217452,Serial
620,1402713,MobyDick-217452,Serial
621,1326645,MobyDick-217452,Serial
622,1252535,MobyDick-217452,Serial
623,1330431,MobyDick-217452,Serial
624,1249035,MobyDick-217452,Serial
625,1333973,MobyDick-217452,Serial
626,1341758,MobyDick-217452,Serial
627,1432611,MobyDick-217452,Serial
628,1308849,MobyDick-217452,Serial
629,1318480,MobyDick-217452,Serial
630,1288294,MobyDick-217452,Serial
631,1337090,MobyDick-217452,Serial
632,1501875,MobyDick-217452,Serial
633,1494862,MobyDick-217452,Serial
634,1683872,MobyDick-217452,Serial
635,1649715,MobyDick-217452,Serial
636,1588666,MobyDick-217452,Serial
637,1513904,MobyDick-217452,Serial
638,1517997,MobyDick-217452,Serial
639,1416540,MobyDick-217452,Serial
640,1387787,MobyDick-217452,Serial
641,1379355,MobyDick-217452,Serial
642,1430383,MobyDick-217452,Serial
643,1656168,MobyDick-217452,Serial
644,1594097,MobyDick-217452,Serial
645,1666895,MobyDick-217452,Serial
646,1620209,MobyDick-217452,Serial
647,1634397,MobyDick-217452,Serial
648,1616092,MobyDick-217452,Serial
649,1651794,MobyDick-217452,Serial
650,1669996,MobyDick-217452,Serial
651,1505997,MobyDick-217452,Serial
652,1544790,MobyDick-217452,Serial
653,1569501,MobyDick-217452,Serial
654,1717656,MobyDick-217452,Serial
655,1582748,MobyDick-217452,Serial
656,1530714,MobyDick-217452,Serial
657,1598822,MobyDick-217452,Serial
658,1507814,MobyDick-217452,Serial
659,1495089,MobyDick-217452,Serial
660,1704144,MobyDick-217452,Serial
661,1316748,MobyDick-217452,Serial
662,1301875,MobyDick-217452,Serial
663,1211240,MobyDick-217452,Serial
664,1227926,MobyDick-217452,Serial
665,1236168,MobyDick-217452,Serial
666,1277608,MobyDick-217452,Serial
667,1298328,MobyDick-217452,Serial
668,1299821,MobyDick-217452,Serial
669,1261211,MobyDick-217452,Serial
670,1497879,MobyDick-217452,Serial
671,1566030,MobyDick-217452,Serial
672,1431619,MobyDick-217452,Serial
673,1250958,MobyDick-217452,Serial
674,1203404,MobyDick-217452,Serial
675,1250037,MobyDick-217452,Serial
676,1352724,MobyDick-217452,Serial
677,1773680,MobyDick-217452,Serial
678,1269631,MobyDick-217452,Serial
679,1266867,MobyDick-217452,Serial
680,1269005,MobyDick-217452,Serial
681,1470134,MobyDick-217452,Serial
682,1455042,MobyDick-217452,Serial
683,1291851,MobyDick-217452,Serial
684,1198462,MobyDick-217452,Serial
685,1252987,MobyDick-217452,Serial
686,1212950,MobyDick-217452,Serial
687,1224152,MobyDick-217452,Serial
688,1266954,MobyDick-217452,Serial
689,1241023,MobyDick-217452,Serial
690,1197947,MobyDick-217452,Serial
691,1237340,MobyDick-217452,Serial
692,1255772,MobyDick-217452,Serial
693,1233452,MobyDick-217452,Serial
694,1192488,MobyDick-217452,Serial
695,1194197,MobyDick-217452,Serial
696,1266925,MobyDick-217452,Serial
697,1227948,MobyDick-217452,Serial
698,1319782,MobyDick-217452,Serial
699,1370491,MobyDick-217452,Serial
700,1312943,MobyDick-217452,Serial
701,1424471,MobyDick-217452,Serial
702,1470752,MobyDick-217452,Serial
703,1435343,MobyDick-217452,Serial
704,1404815,MobyDick-217452,Serial
705,1409307,MobyDick-217452,Serial
706,1406255,MobyDick-217452,Serial
707,1423945,MobyDick-217452,Serial
708,1343109,MobyDick-217452,Serial
709,1334112,MobyDick-217452,Serial
710,1295811,MobyDick-217452,Serial
711,1149038,MobyDick-217452,Serial
712,1422491,MobyDick-217452,Serial
713,1353618,MobyDick-217452,Serial
714,1250563,MobyDick-217452,Serial
715,1249275,MobyDick-217452,Serial
716,1471326,MobyDick-217452,Serial
717,1409694,MobyDick-217452,Serial
718,1411037,MobyDick-217452,Serial
719,1367471,MobyDick-217452,Serial
720,1267453,MobyDick-217452,Serial
721,1518846,MobyDick-217452,Serial
722,1486844,MobyDick-217452,Serial
723,1451631,MobyDick-217452,Serial
724,1520600,MobyDick-217452,Serial
725,1550429,MobyDick-217452,Serial
726,1441624,MobyDick-217452,Serial
727,1474598,MobyDick-217452,Serial
