Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
1161,222846,DonQuixote-388208,Paralelo,4
1162,208773,DonQuixote-388208,Paralelo,4
1163,205333,DonQuixote-388208,Paralelo,4
1164,252074,DonQuixote-388208,Paralelo,4
1165,202178,DonQuixote-388208,Paralelo,4
1166,204825,DonQuixote-388208,Paralelo,4
1167,198720,DonQuixote-388208,Paralelo,4
1168,200687,DonQuixote-388208,Paralelo,4
1169,221923,DonQuixote-388208,Paralelo,4
1170,196358,DonQuixote-388208,Paralelo,4
1171,202369,DonQuixote-388208,Paralelo,4
1172,201469,DonQuixote-388208,Paralelo,4
1173,255214,DonQuixote-388208,Paralelo,4
1174,208773,DonQuixote-388208,Paralelo,4
1175,199085,DonQuixote-388208,Paralelo,4
1176,194985,DonQuixote-388208,Paralelo,4
1177,212828,DonQuixote-388208,Paralelo,4
1178,210111,DonQuixote-388208,Paralelo,4
1179,215086,DonQuixote-388208,Paralelo,4
1180,205912,DonQuixote-388208,Paralelo,4
1181,214068,DonQuixote-388208,Paralelo,4
1182,221315,DonQuixote-388208,Paralelo,4
1183,205799,DonQuixote-388208,Paralelo,4
1184,202955,DonQuixote-388208,Paralelo,4
1185,199729,DonQuixote-388208,Paralelo,4
1186,193877,DonQuixote-388208,Paralelo,4
1187,224590,DonQuixote-388208,Paralelo,4
1188,215949,DonQuixote-388208,Paralelo,4
1189,197817,DonQuixote-388208,Paralelo,4
1190,200992,DonQuixote-388208,Paralelo,4
1191,205475,DonQuixote-388208,Paralelo,4
1192,237841,DonQuixote-388208,Paralelo,4
1193,195378,DonQuixote-388208,Paralelo,4
1194,203267,DonQuixote-388208,Paralelo,4
1195,197644,DonQuixote-388208,Paralelo,4
1196,213992,DonQuixote-388208,Paralelo,4
1197,193814,DonQuixote-388208,Paralelo,4
1198,202968,DonQuixote-388208,Paralelo,4
1199,197361,DonQuixote-388208,Paralelo,4
1200,213176,DonQuixote-388208,Paralelo,4
1201,206367,DonQuixote-388208,Paralelo,4
1202,206543,DonQuixote-388208,Paralelo,4
1203,207742,DonQuixote-388208,Paralelo,4
1204,203031,DonQuixote-388208,Paralelo,4
1205,205145,DonQuixote-388208,Paralelo,4
1206,230746,DonQuixote-388208,Paralelo,4
1207,202464,DonQuixote-388208,Paralelo,4
1208,191510,DonQuixote-388208,Paralelo,4
1209,207197,DonQuixote-388208,Paralelo,4
1210,196032,DonQuixote-388208,Paralelo,4
1211,211468,DonQuixote-388208,Paralelo,4
1212,192825,DonQuixote-388208,Paralelo,4
1213,202626,DonQuixote-388208,Paralelo,4
1214,200737,DonQuixote-388208,Paralelo,4
1215,202313,DonQuixote-388208,Paralelo,4
1216,196615,DonQuixote-388208,Paralelo,4
1217,194102,DonQuixote-388208,Paralelo,4
1218,196718,DonQuixote-388208,Paralelo,4
1219,198523,DonQuixote-388208,Paralelo,4
1220,234188,DonQuixote-388208,Paralelo,4
1221,197318,DonQuixote-388208,Paralelo,4
1222,199984,DonQuixote-388208,Paralelo,4
1223,202706,DonQuixote-388208,Paralelo,4
1224,204012,DonQuixote-388208,Paralelo,4
1225,224673,DonQuixote-388208,Paralelo,4
1226,220711,DonQuixote-388208,Paralelo,4
1227,196764,DonQuixote-388208,Paralelo,4
1228,208007,DonQuixote-388208,Paralelo,4
1229,222581,DonQuixote-388208,Paralelo,4
1230,200637,DonQuixote-388208,Paralelo,4
1231,194287,DonQuixote-388208,Paralelo,4
1232,199150,DonQuixote-388208,Paralelo,4
1233,197231,DonQuixote-388208,Paralelo,4
1234,239910,DonQuixote-388208,Paralelo,4
1235,193844,DonQuixote-388208,Paralelo,4
1236,207967,DonQuixote-388208,Paralelo,4
1237,195531,DonQuixote-388208,Paralelo,4
1238,209470,DonQuixote-388208,Paralelo,4
1239,194281,DonQuixote-388208,Paralelo,4
1240,204650,DonQuixote-388208,Paralelo,4
1241,205537,DonQuixote-388208,Paralelo,4
1242,204420,DonQuixote-388208,Paralelo,4
1243,289074,DonQuixote-388208,Paralelo,4
1244,214651,DonQuixote-388208,Paralelo,4
1245,208030,DonQuixote-388208,Paralelo,4
1246,200395,DonQuixote-388208,Paralelo,4
1247,227807,DonQuixote-388208,Paralelo,4
1248,206112,DonQuixote-388208,Paralelo,4
1249,202268,DonQuixote-388208,Paralelo,4
1250,189117,DonQuixote-388208,Paralelo,4
1251,204946,DonQuixote-388208,Paralelo,4
1252,204826,DonQuixote-388208,Paralelo,4
1253,207735,DonQuixote-388208,Paralelo,4
1254,198010,DonQuixote-388208,Paralelo,4
1255,206738,DonQuixote-388208,Paralelo,4
1256,202750,DonQuixote-388208,Paralelo,4
1257,232573,DonQuixote-388208,Paralelo,4
1258,201017,DonQuixote-388208,Paralelo,4
1259,208565,DonQuixote-388208,Paralelo,4
1260,208583,DonQuixote-388208,Paralelo,4
1261,196261,DonQuixote-388208,Paralelo,4
1262,211218,DonQuixote-388208,Paralelo,4
1263,201151,DonQuixote-388208,Paralelo,4
1264,211826,DonQuixote-388208,Paralelo,4
1265,244380,DonQuixote-388208,Paralelo,4
1266,207340,DonQuixote-388208,Paralelo,4
1267,203621,DonQuixote-388208,Paralelo,4
1268,200402,DonQuixote-388208,Paralelo,4
1269,192889,DonQuixote-388208,Paralelo,4
1270,203884,DonQuixote-388208,Paralelo,4
1271,219816,DonQuixote-388208,Paralelo,4
1272,203058,DonQuixote-388208,Paralelo,4
1273,206213,DonQuixote-388208,Paralelo,4
1274,208404,DonQuixote-388208,Paralelo,4
1275,230747,DonQuixote-388208,Paralelo,4
1276,197935,DonQuixote-388208,Paralelo,4
1277,195145,DonQuixote-388208,Paralelo,4
1278,196892,DonQuixote-388208,Paralelo,4
1279,198370,DonQuixote-388208,Paralelo,4
1280,227219,DonQuixote-388208,Paralelo,4
1281,212981,DonQuixote-388208,Paralelo,4
1282,226788,DonQuixote-388208,Paralelo,4
1283,196619,DonQuixote-388208,Paralelo,4
1284,187937,DonQuixote-388208,Paralelo,4
1285,216198,DonQuixote-388208,Paralelo,4
1286,221618,DonQuixote-388208,Paralelo,4
1287,197578,DonQuixote-388208,Paralelo,4
1288,205587,DonQuixote-388208,Paralelo,4
1289,242894,DonQuixote-388208,Paralelo,4
1290,200949,DonQuixote-388208,Paralelo,4
1291,198928,DonQuixote-388208,Paralelo,4
1292,198395,DonQuixote-388208,Paralelo,4
1293,195795,DonQuixote-388208,Paralelo,4
1294,213341,DonQuixote-388208,Paralelo,4
1295,204082,DonQuixote-388208,Paralelo,4
1296,200404,DonQuixote-388208,Paralelo,4
1297,207729,DonQuixote-388208,Paralelo,4
1298,197445,DonQuixote-388208,Paralelo,4
1299,221656,DonQuixote-388208,Paralelo,4
1300,193436,DonQuixote-388208,Paralelo,4
1301,329700,DonQuixote-388208,Paralelo,4
1302,210860,DonQuixote-388208,Paralelo,4
1303,238020,DonQuixote-388208,Paralelo,4
1304,195210,DonQuixote-388208,Paralelo,4
1305,206169,DonQuixote-388208,Paralelo,4
1306,192493,DonQuixote-388208,Paralelo,4
1307,209133,DonQuixote-388208,Paralelo,4
1308,202478,DonQuixote-388208,Paralelo,4
1309,200926,DonQuixote-388208,Paralelo,4
1310,197178,DonQuixote-388208,Paralelo,4
1311,195289,DonQuixote-388208,Paralelo,4
1312,253739,DonQuixote-388208,Paralelo,4
1313,216248,DonQuixote-388208,Paralelo,4
1314,210415,DonQuixote-388208,Paralelo,4
1315,192295,DonQuixote-388208,Paralelo,4
1316,198286,DonQuixote-388208,Paralelo,4
1317,219245,DonQuixote-388208,Paralelo,4
1318,208796,DonQuixote-388208,Paralelo,4
1319,194367,DonQuixote-388208,Paralelo,4
1320,193747,DonQuixote-388208,Paralelo,4
1321,194463,DonQuixote-388208,Paralelo,4
1322,207742,DonQuixote-388208,Paralelo,4
1323,197574,DonQuixote-388208,Paralelo,4
1324,212802,DonQuixote-388208,Paralelo,4
1325,197873,DonQuixote-388208,Paralelo,4
1326,223443,DonQuixote-388208,Paralelo,4
1327,194676,DonQuixote-388208,Paralelo,4
1328,203302,DonQuixote-388208,Paralelo,4
1329,207971,DonQuixote-388208,Paralelo,4
1330,209309,DonQuixote-388208,Paralelo,4
1331,215074,DonQuixote-388208,Paralelo,4
1332,197170,DonQuixote-388208,Paralelo,4
1333,199710,DonQuixote-388208,Paralelo,4
1334,190816,DonQuixote-388208,Paralelo,4
1335,200009,DonQuixote-388208,Paralelo,4
1336,220825,DonQuixote-388208,Paralelo,4
1337,210527,DonQuixote-388208,Paralelo,4
1338,194444,DonQuixote-388208,Paralelo,4
1339,198581,DonQuixote-388208,Paralelo,4
1340,211358,DonQuixote-388208,Paralelo,4
1341,195798,DonQuixote-388208,Paralelo,4
1342,197169,DonQuixote-388208,Paralelo,4
1343,199577,DonQuixote-388208,Paralelo,4
1344,205957,DonQuixote-388208,Paralelo,4
1345,214577,DonQuixote-388208,Paralelo,4
1346,206020,DonQuixote-388208,Paralelo,4
1347,196366,DonQuixote-388208,Paralelo,4
1348,202594,DonQuixote-388208,Paralelo,4
1349,193508,DonQuixote-388208,Paralelo,4
1350,216466,DonQuixote-388208,Paralelo,4
1351,216684,DonQuixote-388208,Paralelo,4
1352,197726,DonQuixote-388208,Paralelo,4
1353,189967,DonQuixote-388208,Paralelo,4
1354,201617,DonQuixote-388208,Paralelo,4
1355,242365,DonQuixote-388208,Paralelo,4
1356,202739,DonQuixote-388208,Paralelo,4
1357,195449,DonQuixote-388208,Paralelo,4
1358,201600,DonQuixote-388208,Paralelo,4
1359,201280,DonQuixote-388208,Paralelo,4
1360,208430,DonQuixote-388208,Paralelo,4
1361,197337,DonQuixote-388208,Paralelo,4
1362,201199,DonQuixote-388208,Paralelo,4
1363,195588,DonQuixote-388208,Paralelo,4
1364,253825,DonQuixote-388208,Paralelo,4
1365,206141,DonQuixote-388208,Paralelo,4
1366,195073,DonQuixote-388208,Paralelo,4
1367,199543,DonQuixote-388208,Paralelo,4
1368,198312,DonQuixote-388208,Paralelo,4
1369,210389,DonQuixote-388208,Paralelo,4
1370,200966,DonQuixote-388208,Paralelo,4
1371,198388,DonQuixote-388208,Paralelo,4
1372,198013,DonQuixote-388208,Paralelo,4
1373,204178,DonQuixote-388208,Paralelo,4
1374,235655,DonQuixote-388208,Paralelo,4
1375,205402,DonQuixote-388208,Paralelo,4
1376,192099,DonQuixote-388208,Paralelo,4
1377,204860,DonQuixote-388208,Paralelo,4
1378,41428717,DonQuixote-388208,Paralelo,4
1379,294966,DonQuixote-388208,Paralelo,4
1380,246537,DonQuixote-388208,Paralelo,4
1381,214227,DonQuixote-388208,Paralelo,4
1382,201206,DonQuixote-388208,Paralelo,4
1383,215894,DonQuixote-388208,Paralelo,4
1384,209563,DonQuixote-388208,Paralelo,4
1385,220868,DonQuixote-388208,Paralelo,4
1386,234290,DonQuixote-388208,Paralelo,4
1387,211829,DonQuixote-388208,Paralelo,4
1388,200308,DonQuixote-388208,Paralelo,4
1389,199428,DonQuixote-388208,Paralelo,4
1390,208010,DonQuixote-388208,Paralelo,4
1391,203960,DonQuixote-388208,Paralelo,4
1392,215613,DonQuixote-388208,Paralelo,4
1393,208532,DonQuixote-388208,Paralelo,4
1394,209721,DonQuixote-388208,Paralelo,4
1395,231803,DonQuixote-388208,Paralelo,4
1396,216118,DonQuixote-388208,Paralelo,4
1397,196888,DonQuixote-388208,Paralelo,4
1398,206731,DonQuixote-388208,Paralelo,4
1399,207264,DonQuixote-388208,Paralelo,4
1400,234045,DonQuixote-388208,Paralelo,4
1401,204024,DonQuixote-388208,Paralelo,4
1402,211706,DonQuixote-388208,Paralelo,4
1403,205039,DonQuixote-388208,Paralelo,4
1404,285960,DonQuixote-388208,Paralelo,4
1405,213764,DonQuixote-388208,Paralelo,4
1406,212512,DonQuixote-388208,Paralelo,4
1407,198536,DonQuixote-388208,Paralelo,4
1408,211697,DonQuixote-388208,Paralelo,4
1409,206883,DonQuixote-388208,Paralelo,4
1410,199934,DonQuixote-388208,Paralelo,4
1411,208664,DonQuixote-388208,Paralelo,4
1412,208924,DonQuixote-388208,Paralelo,4
1413,243307,DonQuixote-388208,Paralelo,4
1414,197070,DonQuixote-388208,Paralelo,4
1415,207829,DonQuixote-388208,Paralelo,4
1416,194182,DonQuixote-388208,Paralelo,4
1417,206352,DonQuixote-388208,Paralelo,4
1418,233520,DonQuixote-388208,Paralelo,4
1419,202972,DonQuixote-388208,Paralelo,4
1420,209358,DonQuixote-388208,Paralelo,4
1421,208401,DonQuixote-388208,Paralelo,4
1422,211735,DonQuixote-388208,Paralelo,4
1423,198077,DonQuixote-388208,Paralelo,4
1424,196858,DonQuixote-388208,Paralelo,4
1425,209665,DonQuixote-388208,Paralelo,4
1426,195506,DonQuixote-388208,Paralelo,4
1427,219226,DonQuixote-388208,Paralelo,4
1428,200889,DonQuixote-388208,Paralelo,4
1429,198203,DonQuixote-388208,Paralelo,4
1430,206576,DonQuixote-388208,Paralelo,4
1431,196236,DonQuixote-388208,Paralelo,4
1432,229353,DonQuixote-388208,Paralelo,4
1433,203241,DonQuixote-388208,Paralelo,4
1434,206699,DonQuixote-388208,Paralelo,4
1435,198663,DonQuixote-388208,Paralelo,4
1436,205908,DonQuixote-388208,Paralelo,4
1437,214798,DonQuixote-388208,Paralelo,4
1438,197067,DonQuixote-388208,Paralelo,4
1439,205827,DonQuixote-388208,Paralelo,4
1440,198558,DonQuixote-388208,Paralelo,4
1441,244513,DonQuixote-388208,Paralelo,4
1442,197120,DonQuixote-388208,Paralelo,4
1443,197495,DonQuixote-388208,Paralelo,4
1444,198385,DonQuixote-388208,Paralelo,4
1445,205556,DonQuixote-388208,Paralelo,4
1446,254737,DonQuixote-388208,Paralelo,4
1447,196018,DonQuixote-388208,Paralelo,4
1448,212395,DonQuixote-388208,Paralelo,4
1449,195229,DonQuixote-388208,Paralelo,4
1450,276011,DonQuixote-388208,Paralelo,4
1451,212417,DonQuixote-388208,Paralelo,4
1452,209042,DonQuixote-388208,Paralelo,4
1453,205633,DonQuixote-388208,Paralelo,4
1454,202693,DonQuixote-388208,Paralelo,4
1455,208857,DonQuixote-388208,Paralelo,4
1456,212067,DonQuixote-388208,Paralelo,4
1457,196473,DonQuixote-388208,Paralelo,4
1458,208804,DonQuixote-388208,Paralelo,4
1459,210316,DonQuixote-388208,Paralelo,4
1460,198542,DonQuixote-388208,Paralelo,4
1461,212576,DonQuixote-388208,Paralelo,4
1462,203000,DonQuixote-388208,Paralelo,4
1463,207102,DonQuixote-388208,Paralelo,4
1464,245793,DonQuixote-388208,Paralelo,4
1465,189108,DonQuixote-388208,Paralelo,4
1466,198077,DonQuixote-388208,Paralelo,4
1467,214115,DonQuixote-388208,Paralelo,4
1468,205928,DonQuixote-388208,Paralelo,4
1469,214531,DonQuixote-388208,Paralelo,4
1470,201476,DonQuixote-388208,Paralelo,4
1471,212359,DonQuixote-388208,Paralelo,4
1472,197526,DonQuixote-388208,Paralelo,4
1473,226538,DonQuixote-388208,Paralelo,4
1474,211002,DonQuixote-388208,Paralelo,4
1475,199086,DonQuixote-388208,Paralelo,4
1476,194570,DonQuixote-388208,Paralelo,4
1477,207191,DonQuixote-388208,Paralelo,4
1478,208293,DonQuixote-388208,Paralelo,4
1479,207765,DonQuixote-388208,Paralelo,4
1480,190006,DonQuixote-388208,Paralelo,4
1481,200977,DonQuixote-388208,Paralelo,4
1482,194219,DonQuixote-388208,Paralelo,4
1483,199542,DonQuixote-388208,Paralelo,4
1484,195150,DonQuixote-388208,Paralelo,4
1485,209907,DonQuixote-388208,Paralelo,4
1486,203979,DonQuixote-388208,Paralelo,4
1487,200489,DonQuixote-388208,Paralelo,4
1488,202412,DonQuixote-388208,Paralelo,4
1489,215041,DonQuixote-388208,Paralelo,4
1490,205919,DonQuixote-388208,Paralelo,4
1491,204104,DonQuixote-388208,Paralelo,4
1492,238379,DonQuixote-388208,Paralelo,4
1493,198746,DonQuixote-388208,Paralelo,4
1494,192839,DonQuixote-388208,Paralelo,4
1495,192079,DonQuixote-388208,Paralelo,4
1496,199716,DonQuixote-388208,Paralelo,4
1497,220544,DonQuixote-388208,Paralelo,4
1498,207500,DonQuixote-388208,Paralelo,4
1499,191913,DonQuixote-388208,Paralelo,4
1500,196369,DonQuixote-388208,Paralelo,4
1501,215683,DonQuixote-388208,Paralelo,4
1502,228094,DonQuixote-388208,Paralelo,4
1503,193850,DonQuixote-388208,Paralelo,4
1504,198357,DonQuixote-388208,Paralelo,4
1505,193965,DonQuixote-388208,Paralelo,4
1506,203576,DonQuixote-388208,Paralelo,4
1507,204053,DonQuixote-388208,Paralelo,4
1508,196448,DonQuixote-388208,Paralelo,4
1509,213638,DonQuixote-388208,Paralelo,4
1510,194669,DonQuixote-388208,Paralelo,4
1511,225340,DonQuixote-388208,Paralelo,4
1512,204730,DonQuixote-388208,Paralelo,4
1513,208072,DonQuixote-388208,Paralelo,4
1514,197040,DonQuixote-388208,Paralelo,4
1515,197712,DonQuixote-388208,Paralelo,4
1516,212615,DonQuixote-388208,Paralelo,4
1517,363595,DonQuixote-388208,Paralelo,4
1518,274337,DonQuixote-388208,Paralelo,4
1519,330623,DonQuixote-388208,Paralelo,4
1520,267217,DonQuixote-388208,Paralelo,4
1521,222070,DonQuixote-388208,Paralelo,4
1522,248603,DonQuixote-388208,Paralelo,4
1523,526207,DonQuixote-388208,Paralelo,4
1524,234724,DonQuixote-388208,Paralelo,4
1525,396448,DonQuixote-388208,Paralelo,4
1526,217774,DonQuixote-388208,Paralelo,4
1527,263211,DonQuixote-388208,Paralelo,4
1528,215771,DonQuixote-388208,Paralelo,4
1529,205527,DonQuixote-388208,Paralelo,4
1530,375029,DonQuixote-388208,Paralelo,4
1531,228737,DonQuixote-388208,Paralelo,4
1532,226544,DonQuixote-388208,Paralelo,4
1533,238238,DonQuixote-388208,Paralelo,4
1534,207624,DonQuixote-388208,Paralelo,4
1535,236404,DonQuixote-388208,Paralelo,4
1536,203657,DonQuixote-388208,Paralelo,4
1537,238346,DonQuixote-388208,Paralelo,4
1538,348072,DonQuixote-388208,Paralelo,4
1539,217804,DonQuixote-388208,Paralelo,4
1540,214027,DonQuixote-388208,Paralelo,4
1541,217210,DonQuixote-388208,Paralelo,4
1542,205681,DonQuixote-388208,Paralelo,4
1543,219689,DonQuixote-388208,Paralelo,4
1544,197595,DonQuixote-388208,Paralelo,4
1545,201551,DonQuixote-388208,Paralelo,4
1546,233083,DonQuixote-388208,Paralelo,4
1547,300010,DonQuixote-388208,Paralelo,4
1548,216574,DonQuixote-388208,Paralelo,4
1549,203385,DonQuixote-388208,Paralelo,4
1550,234183,DonQuixote-388208,Paralelo,4
1551,202372,DonQuixote-388208,Paralelo,4
1552,224479,DonQuixote-388208,Paralelo,4
1553,206425,DonQuixote-388208,Paralelo,4
1554,217553,DonQuixote-388208,Paralelo,4
1555,438066,DonQuixote-388208,Paralelo,4
1556,226166,DonQuixote-388208,Paralelo,4
1557,198229,DonQuixote-388208,Paralelo,4
1558,242233,DonQuixote-388208,Paralelo,4
1559,210506,DonQuixote-388208,Paralelo,4
1560,200263,DonQuixote-388208,Paralelo,4
1561,236398,DonQuixote-388208,Paralelo,4
1562,208031,DonQuixote-388208,Paralelo,4
1563,349196,DonQuixote-388208,Paralelo,4
1564,288459,DonQuixote-388208,Paralelo,4
1565,201019,DonQuixote-388208,Paralelo,4
1566,257703,DonQuixote-388208,Paralelo,4
1567,273386,DonQuixote-388208,Paralelo,4
1568,229692,DonQuixote-388208,Paralelo,4
1569,225042,DonQuixote-388208,Paralelo,4
1570,259917,DonQuixote-388208,Paralelo,4
1571,450848,DonQuixote-388208,Paralelo,4
1572,385157,DonQuixote-388208,Paralelo,4
1573,221207,DonQuixote-388208,Paralelo,4
1574,217531,DonQuixote-388208,Paralelo,4
1575,207759,DonQuixote-388208,Paralelo,4
1576,200536,DonQuixote-388208,Paralelo,4
1577,223995,DonQuixote-388208,Paralelo,4
1578,260674,DonQuixote-388208,Paralelo,4
1579,215313,DonQuixote-388208,Paralelo,4
1580,206942,DonQuixote-388208,Paralelo,4
1581,232218,DonQuixote-388208,Paralelo,4
1582,204597,DonQuixote-388208,Paralelo,4
1583,214103,DonQuixote-388208,Paralelo,4
1584,192649,DonQuixote-388208,Paralelo,4
1585,250560,DonQuixote-388208,Paralelo,4
1586,404503,DonQuixote-388208,Paralelo,4
1587,216259,DonQuixote-388208,Paralelo,4
1588,211071,DonQuixote-388208,Paralelo,4
1589,205701,DonQuixote-388208,Paralelo,4
1590,202259,DonQuixote-388208,Paralelo,4
1591,215249,DonQuixote-388208,Paralelo,4
1592,205827,DonQuixote-388208,Paralelo,4
1593,255250,DonQuixote-388208,Paralelo,4
1594,333481,DonQuixote-388208,Paralelo,4
1595,224722,DonQuixote-388208,Paralelo,4
1596,205779,DonQuixote-388208,Paralelo,4
1597,214946,DonQuixote-388208,Paralelo,4
1598,203625,DonQuixote-388208,Paralelo,4
1599,207460,DonQuixote-388208,Paralelo,4
1600,202980,DonQuixote-388208,Paralelo,4
1601,197513,DonQuixote-388208,Paralelo,4
1602,211516,DonQuixote-388208,Paralelo,4
1603,402824,DonQuixote-388208,Paralelo,4
1604,221863,DonQuixote-388208,Paralelo,4
1605,246885,DonQuixote-388208,Paralelo,4
1606,216384,DonQuixote-388208,Paralelo,4
1607,194556,DonQuixote-388208,Paralelo,4
1608,210073,DonQuixote-388208,Paralelo,4
1609,202350,DonQuixote-388208,Paralelo,4
1610,211703,DonQuixote-388208,Paralelo,4
1611,406012,DonQuixote-388208,Paralelo,4
1612,210204,DonQuixote-388208,Paralelo,4
1613,198795,DonQuixote-388208,Paralelo,4
1614,239004,DonQuixote-388208,Paralelo,4
1615,199054,DonQuixote-388208,Paralelo,4
1616,209814,DonQuixote-388208,Paralelo,4
1617,193860,DonQuixote-388208,Paralelo,4
1618,205266,DonQuixote-388208,Paralelo,4
1619,429523,DonQuixote-388208,Paralelo,4
1620,226445,DonQuixote-388208,Paralelo,4
1621,207129,DonQuixote-388208,Paralelo,4
1622,200689,DonQuixote-388208,Paralelo,4
1623,208431,DonQuixote-388208,Paralelo,4
1624,205046,DonQuixote-388208,Paralelo,4
1625,186566,DonQuixote-388208,Paralelo,4
1626,258328,DonQuixote-388208,Paralelo,4
1627,355523,DonQuixote-388208,Paralelo,4
1628,222926,DonQuixote-388208,Paralelo,4
1629,208352,DonQuixote-388208,Paralelo,4
1630,221260,DonQuixote-388208,Paralelo,4
1631,233905,DonQuixote-388208,Paralelo,4
1632,235197,DonQuixote-388208,Paralelo,4
1633,223026,DonQuixote-388208,Paralelo,4
1634,366161,DonQuixote-388208,Paralelo,4
1635,334377,DonQuixote-388208,Paralelo,4
1636,501724,DonQuixote-388208,Paralelo,4
1637,251174,DonQuixote-388208,Paralelo,4
1638,228782,DonQuixote-388208,Paralelo,4
1639,215032,DonQuixote-388208,Paralelo,4
1640,253083,DonQuixote-388208,Paralelo,4
1641,223616,DonQuixote-388208,Paralelo,4
1642,190916,DonQuixote-388208,Paralelo,4
1643,210474,DonQuixote-388208,Paralelo,4
1644,205058,DonQuixote-388208,Paralelo,4
1645,239495,DonQuixote-388208,Paralelo,4
1646,203816,DonQuixote-388208,Paralelo,4
1647,210520,DonQuixote-388208,Paralelo,4
1648,200558,DonQuixote-388208,Paralelo,4
1649,232736,DonQuixote-388208,Paralelo,4
1650,461509,DonQuixote-388208,Paralelo,4
1651,215477,DonQuixote-388208,Paralelo,4
1652,206617,DonQuixote-388208,Paralelo,4
1653,225025,DonQuixote-388208,Paralelo,4
1654,193646,DonQuixote-388208,Paralelo,4
1655,218927,DonQuixote-388208,Paralelo,4
1656,216217,DonQuixote-388208,Paralelo,4
1657,206912,DonQuixote-388208,Paralelo,4
1658,204358,DonQuixote-388208,Paralelo,4
1659,200284,DonQuixote-388208,Paralelo,4
1660,233807,DonQuixote-388208,Paralelo,4
1661,197466,DonQuixote-388208,Paralelo,4
1662,202902,DonQuixote-388208,Paralelo,4
1663,198990,DonQuixote-388208,Paralelo,4
1664,198719,DonQuixote-388208,Paralelo,4
1665,203268,DonQuixote-388208,Paralelo,4
1666,200914,DonQuixote-388208,Paralelo,4
1667,246961,DonQuixote-388208,Paralelo,4
1668,203675,DonQuixote-388208,Paralelo,4
1669,191271,DonQuixote-388208,Paralelo,4
1670,196726,DonQuixote-388208,Paralelo,4
1671,205471,DonQuixote-388208,Paralelo,4
1672,199979,DonQuixote-388208,Paralelo,4
1673,193237,DonQuixote-388208,Paralelo,4
1674,213657,DonQuixote-388208,Paralelo,4
1675,204895,DonQuixote-388208,Paralelo,4
1676,251668,DonQuixote-388208,Paralelo,4
1677,201909,DonQuixote-388208,Paralelo,4
1678,199864,DonQuixote-388208,Paralelo,4
1679,202912,DonQuixote-388208,Paralelo,4
1680,190581,DonQuixote-388208,Paralelo,4
1681,202104,DonQuixote-388208,Paralelo,4
1682,249058,DonQuixote-388208,Paralelo,4
1683,197497,DonQuixote-388208,Paralelo,4
1684,192023,DonQuixote-388208,Paralelo,4
1685,210032,DonQuixote-388208,Paralelo,4
1686,214254,DonQuixote-388208,Paralelo,4
1687,212864,DonQuixote-388208,Paralelo,4
1688,195085,DonQuixote-388208,Paralelo,4
1689,207307,DonQuixote-388208,Paralelo,4
1690,218324,DonQuixote-388208,Paralelo,4
1691,207656,DonQuixote-388208,Paralelo,4
1692,191443,DonQuixote-388208,Paralelo,4
1693,193755,DonQuixote-388208,Paralelo,4
1694,209648,DonQuixote-388208,Paralelo,4
1695,209721,DonQuixote-388208,Paralelo,4
1696,201028,DonQuixote-388208,Paralelo,4
1697,208379,DonQuixote-388208,Paralelo,4
1698,215336,DonQuixote-388208,Paralelo,4
1699,225454,DonQuixote-388208,Paralelo,4
1700,211364,DonQuixote-388208,Paralelo,4
1701,197846,DonQuixote-388208,Paralelo,4
1702,226546,DonQuixote-388208,Paralelo,4
1703,201698,DonQuixote-388208,Paralelo,4
1704,220674,DonQuixote-388208,Paralelo,4
1705,243515,DonQuixote-388208,Paralelo,4
1706,226964,DonQuixote-388208,Paralelo,4
1707,275648,DonQuixote-388208,Paralelo,4
1708,284518,DonQuixote-388208,Paralelo,4
1709,300897,DonQuixote-388208,Paralelo,4
1710,267492,DonQuixote-388208,Paralelo,4
1711,225194,DonQuixote-388208,Paralelo,4
1712,208290,DonQuixote-388208,Paralelo,4
1713,205030,DonQuixote-388208,Paralelo,4
1714,205106,DonQuixote-388208,Paralelo,4
1715,205338,DonQuixote-388208,Paralelo,4
1716,208597,DonQuixote-388208,Paralelo,4
1717,200731,DonQuixote-388208,Paralelo,4
1718,206467,DonQuixote-388208,Paralelo,4
1719,211286,DonQuixote-388208,Paralelo,4
1720,204737,DonQuixote-388208,Paralelo,4
1721,256084,DonQuixote-388208,Paralelo,4
1722,201968,DonQuixote-388208,Paralelo,4
1723,198404,DonQuixote-388208,Paralelo,4
1724,197918,DonQuixote-388208,Paralelo,4
1725,218787,DonQuixote-388208,Paralelo,4
1726,203407,DonQuixote-388208,Paralelo,4
1727,218677,DonQuixote-388208,Paralelo,4
1728,218542,DonQuixote-388208,Paralelo,4
1729,201124,DonQuixote-388208,Paralelo,4
1730,212970,DonQuixote-388208,Paralelo,4
1731,199458,DonQuixote-388208,Paralelo,4
1732,207833,DonQuixote-388208,Paralelo,4
1733,214891,DonQuixote-388208,Paralelo,4
1734,197963,DonQuixote-388208,Paralelo,4
1735,224256,DonQuixote-388208,Paralelo,4
1736,203291,DonQuixote-388208,Paralelo,4
1737,222992,DonQuixote-388208,Paralelo,4
1738,198603,DonQuixote-388208,Paralelo,4
1739,213598,DonQuixote-388208,Paralelo,4
1740,211121,DonQuixote-388208,Paralelo,4
1741,205412,DonQuixote-388208,Paralelo,4
